date,BTC,TVL,price,TV,volume,rate
2018-08-16 00:00:00 UTC,6267.768709,6619548180,281.1411931,28457713331,2818580242,2
2018-08-17 00:00:00 UTC,6309.385226,5982589407,286.3202214,29013771357,2409323175,2
2018-08-18 00:00:00 UTC,6566.715163,6206194159,314.7932527,31900584937,2930409555,2
2018-08-19 00:00:00 UTC,6382.060591,5616965846,293.1769918,29731648689,2806352499,2
2018-08-20 00:00:00 UTC,6475.49402,5160365103,299.4351226,30373462667,2503896968,2
2018-08-21 00:00:00 UTC,6242.882438,5578292471,271.0615522,27502092651,2209797061,2
2018-08-22 00:00:00 UTC,6467.27173,5658517103,280.3747171,28451639053,2099627672,2
2018-08-23 00:00:00 UTC,6336.656327,6759411528,269.2483994,27322879481,2312267791,2
2018-08-24 00:00:00 UTC,6521.065718,6096332849,275.8083851,27993194188,2099144009,2
2018-08-25 00:00:00 UTC,6684.379144,6913767388,281.734642,28606495007,2215723322,2
2018-08-26 00:00:00 UTC,6736.036058,5280060348,277.9667106,28227624888,1727946125,2
2018-08-27 00:00:00 UTC,6728.288003,5215045899,273.5034142,27764964384,1905358201,2
2018-08-28 00:00:00 UTC,6911.096029,5444349729,286.9611038,29048911774,2157563440,2
2018-08-29 00:00:00 UTC,7075.983405,6246602892,296.2961276,30108250593,2548394710,2
2018-08-30 00:00:00 UTC,7046.748947,5976493149,288.5053606,29316888090,2536785879,2
2018-08-31 00:00:00 UTC,7024.145107,6587864491,285.1028726,28983027591,2491159404,2
2018-09-01 00:00:00 UTC,7027.631279,5959884321,282.2231787,28697700432,2200676476,2
2018-09-02 00:00:00 UTC,7211.270768,6257915214,295.6461618,30072245776,2591135538,2
2018-09-03 00:00:00 UTC,7305.272801,6640164155,294.5856885,29960438167,2297225429,2
2018-09-04 00:00:00 UTC,7260.897517,4511643010,288.8528256,29383711205,2057722571,2
2018-09-05 00:00:00 UTC,7359.462993,5344233220,285.4857566,29050036563,2979570499,2
2018-09-06 00:00:00 UTC,6764.926774,7036065651,232.5957687,23699297869,4099897500,2
2018-09-07 00:00:00 UTC,6498.279613,6558109771,229.374958,23333059272,2701061396,2
2018-09-08 00:00:00 UTC,6397.81887,4422971842,215.4322375,21937448595,2789431368,2
2018-09-09 00:00:00 UTC,6181.194451,3851077568,196.8653869,20053781148,2540332939,2
2018-09-10 00:00:00 UTC,6260.764806,4174629548,195.8773383,19952064720,3175761389,2
2018-09-11 00:00:00 UTC,6308.135475,4504626594,196.3615327,19995395751,2491788678,2
2018-09-12 00:00:00 UTC,6278.91707,5001529025,184.0822318,18758112118,2596452766,2
2018-09-13 00:00:00 UTC,6330.574238,5026516733,182.9455763,18646346739,2604494815,2
2018-09-14 00:00:00 UTC,6486.46163,4987196752,211.8267275,21593950253,3501498583,2
2018-09-15 00:00:00 UTC,6500.012255,5350596522,211.3835617,21564238471,3131560545,2
2018-09-16 00:00:00 UTC,6530.221146,4295951324,223.0530823,22752839429,2852106466,2
2018-09-17 00:00:00 UTC,6506.248493,4715407407,220.1415794,22455303413,2369163812,2
2018-09-18 00:00:00 UTC,6250.121727,4600931272,196.5766097,20051344766,2973745225,2
2018-09-19 00:00:00 UTC,6347.069255,4472798160,210.1506965,21444053204,2669510296,2
2018-09-20 00:00:00 UTC,6383.753841,5380977505,209.1425268,21345953865,2532964971,2
2018-09-21 00:00:00 UTC,6491.885242,5059042420,224.3809777,22905841035,2506415803,2
2018-09-22 00:00:00 UTC,6753.834472,5931455400,247.4100179,25265891713,3224898333,2
2018-09-23 00:00:00 UTC,6747.032173,5159534299,241.8437318,24698456681,2253360128,2
2018-09-24 00:00:00 UTC,6711.029452,4322794079,244.7847955,25008142946,2228170858,2
2018-09-25 00:00:00 UTC,6596.187313,4626497702,228.3409115,23326983439,2153893196,2
2018-09-26 00:00:00 UTC,6441.311545,4580781824,219.5043438,22430430094,4690848658,2
2018-09-27 00:00:00 UTC,6462.795635,3788299697,214.9793803,21996083267,2266901693,2.25
2018-09-28 00:00:00 UTC,6704.704246,4690261095,229.2219593,23427304228,2324850663,2.25
2018-09-29 00:00:00 UTC,6634.765965,3140320712,222.2292398,22728786276,1941656837,2.25
2018-09-30 00:00:00 UTC,6606.073795,2294291064,231.7358733,23704835591,2157048772,2.25
2018-10-01 00:00:00 UTC,6626.037956,1908960743,232.7813852,23810956055,1696510082,2.25
2018-10-02 00:00:00 UTC,6598.84126,1893760873,231.1436846,23660128685,1380169412,2.25
2018-10-03 00:00:00 UTC,6524.607698,2035903501,225.7948538,23102075847,1289588249,2.25
2018-10-04 00:00:00 UTC,6499.262379,2247969611,220.4744603,22578266460,1484341832,2.25
2018-10-05 00:00:00 UTC,6578.701809,2059404665,222.1958478,22746296668,1299403541,2.25
2018-10-06 00:00:00 UTC,6621.189364,1840911130,228.0360702,23346587563,1343329878,2.25
2018-10-07 00:00:00 UTC,6589.124682,1464404366,225.0688073,23047878587,1289880375,2.25
2018-10-08 00:00:00 UTC,6584.832153,1499424737,225.6583486,23108155611,1219257804,2.25
2018-10-09 00:00:00 UTC,6653.089451,2081626437,229.524615,23515310564,1307100279,2.25
2018-10-10 00:00:00 UTC,6633.74573,1741398467,227.9689078,23360773269,1144035692,2.25
2018-10-11 00:00:00 UTC,6582.455082,2070407902,225.6620162,23136932206,1221609498,2.25
2018-10-12 00:00:00 UTC,6234.367641,3581191343,192.0010841,19696329363,1985897939,2.25
2018-10-13 00:00:00 UTC,6285.592983,2295615181,197.0680159,20205253420,1432531941,2.25
2018-10-14 00:00:00 UTC,6314.883384,1851879465,201.0534997,20618468438,1075912682,2.25
2018-10-15 00:00:00 UTC,6328.55476,1847113724,196.3186984,20154043106,1120326805,2.25
2018-10-16 00:00:00 UTC,6659.875508,6217858944,212.2030694,21758441437,3003242430,2.25
2018-10-17 00:00:00 UTC,6635.125668,2746546151,212.4442865,21797843240,1278234752,2.25
2018-10-18 00:00:00 UTC,6635.741832,2820354466,211.082693,21665771380,1230898825,2.25
2018-10-19 00:00:00 UTC,6517.511088,2625598931,204.3130489,20978898040,1267340948,2.25
2018-10-20 00:00:00 UTC,6483.827769,2652532022,203.9762625,20944981900,1230724743,2.25
2018-10-21 00:00:00 UTC,6532.67875,2387105749,206.8820987,21245961050,1154390189,2.25
2018-10-22 00:00:00 UTC,6529.670021,2127987153,206.3098268,21194118735,1070945888,2.25
2018-10-23 00:00:00 UTC,6512.589059,2655159955,205.0377549,21065455940,1242296101,2.25
2018-10-24 00:00:00 UTC,6472.799661,2784381147,204.0839456,20971271071,1232758658,2.25
2018-10-25 00:00:00 UTC,6481.44359,2607022302,203.5221988,20915202601,1220612744,2.25
2018-10-26 00:00:00 UTC,6458.191522,2618534041,202.3530228,20806627800,1165395714,2.25
2018-10-27 00:00:00 UTC,6468.826425,2698016931,203.3849686,20912618604,1294283607,2.25
2018-10-28 00:00:00 UTC,6457.058635,2383295891,203.1873963,20895701369,1055337329,2.25
2018-10-29 00:00:00 UTC,6481.323142,2065446089,204.7223407,21050011679,1039726472,2.25
2018-10-30 00:00:00 UTC,6292.647924,3631795693,195.7514045,20141044165,1525796042,2.25
2018-10-31 00:00:00 UTC,6331.781808,1962209614,197.4484496,20319037427,977416380.7,2.25
2018-11-01 00:00:00 UTC,6366.72011,2042670545,198.6390488,20443374891,1270047763,2.25
2018-11-02 00:00:00 UTC,6379.972972,2922702484,199.122607,20504797884,1320296640,2.25
2018-11-03 00:00:00 UTC,6425.441583,2675454291,202.2827572,20827898393,1261558842,2.25
2018-11-04 00:00:00 UTC,6388.189788,2582446887,200.1362278,20607885132,1031402141,2.25
2018-11-05 00:00:00 UTC,6351.061941,3198297932,206.8144296,21305283380,1796786476,2.25
2018-11-06 00:00:00 UTC,6415.443409,3213571991,209.1088766,21542826214,1497004601,2.25
2018-11-07 00:00:00 UTC,6474.84729,3408876944,219.1608871,22564364809,1767914757,2.25
2018-11-08 00:00:00 UTC,6574.80118,3120683821,219.0157748,22526589761,1482170343,2.25
2018-11-09 00:00:00 UTC,6490.454731,2402484611,213.4076344,22014228201,1330922736,2.25
2018-11-10 00:00:00 UTC,6413.782039,2707057000,210.7906196,21743426341,1088745373,2.25
2018-11-11 00:00:00 UTC,6429.898792,1672332108,212.9658279,21899054777,1068409319,2.25
2018-11-12 00:00:00 UTC,6434.284597,2943678894,212.4733247,21915333223,1300514888,2.25
2018-11-13 00:00:00 UTC,6411.353436,2651674691,211.6569092,21835416808,1282532598,2.25
2018-11-14 00:00:00 UTC,6394.289276,2890964719,208.5822965,21526572966,1395382434,2.25
2018-11-15 00:00:00 UTC,5788.612494,5690409837,184.0225594,18991988237,2658768934,2.25
2018-11-16 00:00:00 UTC,5686.541131,4981978553,182.4482426,18833157524,2461869578,2.25
2018-11-17 00:00:00 UTC,5609.956182,3236633357,176.0224057,18173414086,1724796641,2.25
2018-11-18 00:00:00 UTC,5599.191596,2525819291,175.6674164,18140877472,1412767953,2.25
2018-11-19 00:00:00 UTC,5638.861481,2422604401,177.7286896,18355720231,1419370369,2.25
2018-11-20 00:00:00 UTC,4889.197859,6126269575,150.3911628,15568477360,2804845847,2.25
2018-11-21 00:00:00 UTC,4450.711454,6314969584,131.4766797,13480873431,3210253186,2.25
2018-11-22 00:00:00 UTC,4613.448412,4321511764,137.1730432,14199281075,2864570364,2.25
2018-11-23 00:00:00 UTC,4307.388732,3055231903,126.0663876,13145643372,1749233437,2.25
2018-11-24 00:00:00 UTC,4376.904947,3520222576,124.1502964,12835445197,1739142609,2.25
2018-11-25 00:00:00 UTC,3895.836813,3115187178,114.2879313,11817983686,1678866536,2.25
2018-11-26 00:00:00 UTC,4039.836551,5226773378,117.5252775,12164898238,2438195896,2.25
2018-11-27 00:00:00 UTC,3811.923529,4652103084,109.4309885,11351812371,1897018311,2.25
2018-11-28 00:00:00 UTC,3832.924516,4050028039,110.4349436,11441393468,1997220603,2.25
2018-11-29 00:00:00 UTC,4267.243629,4973628808,122.446425,12659773333,2140930653,2.25
2018-11-30 00:00:00 UTC,4279.475593,4313265392,117.7053859,12182154959,1607356550,2.25
2018-12-01 00:00:00 UTC,4009.68958,4007783473,113.4028832,11708062197,1719140726,2.25
2018-12-02 00:00:00 UTC,4189.573823,3183894471,118.100759,12257640967,1471310196,2.25
2018-12-03 00:00:00 UTC,4124.593549,3242289556,115.9442827,11998542054,1311180616,2.25
2018-12-04 00:00:00 UTC,3878.839235,3128854933,108.6768476,11252886409,1272979824,2.25
2018-12-05 00:00:00 UTC,3943.692812,3255899965,109.851915,11368927708,1334764926,2.25
2018-12-06 00:00:00 UTC,3751.691966,3020004368,102.5110418,10626501697,1338392608,2.25
2018-12-07 00:00:00 UTC,3466.763864,3672494312,91.10115846,9411545129,1619374013,2.25
2018-12-08 00:00:00 UTC,3408.523617,5243194484,92.96795017,9610584223,2504222326,2.25
2018-12-09 00:00:00 UTC,3424.705861,3430203804,90.6782561,9437707619,1807021802,2.25
2018-12-10 00:00:00 UTC,3550.546434,2938443354,93.53012682,9708220957,1591278002,2.25
2018-12-11 00:00:00 UTC,3433.80844,2614506143,89.85371731,9323959136,1295907312,2.25
2018-12-12 00:00:00 UTC,3378.808778,2720740077,87.8504107,9111391456,1392270657,2.25
2018-12-13 00:00:00 UTC,3438.100074,2552041790,89.37790162,9261188929,1232429722,2.25
2018-12-14 00:00:00 UTC,3294.636157,2620531733,85.95872706,8913719806,1269694471,2.25
2018-12-15 00:00:00 UTC,3216.62715,2663819605,83.78596236,8696897486,1325123179,2.25
2018-12-16 00:00:00 UTC,3221.976204,2103029920,83.83358213,8697750641,1109693017,2.25
2018-12-17 00:00:00 UTC,3217.046835,1972663570,84.4658464,8803144022,1198587935,2.25
2018-12-18 00:00:00 UTC,3506.217013,3421249875,94.07306838,9769901072,1696264040,2.25
2018-12-19 00:00:00 UTC,3655.775046,3898845062,100.0500254,10392925527,1751770011,2.25
2018-12-20 00:00:00 UTC,3687.750553,4721562504,99.49155366,10336785711,1971206305,2.5
2018-12-21 00:00:00 UTC,4065.097238,6126325233,114.4291837,11865192793,2413040598,2.5
2018-12-22 00:00:00 UTC,3846.227498,4813606169,107.8531811,11228235725,2146527658,2.5
2018-12-23 00:00:00 UTC,3960.567773,3568245608,115.0458218,11930676648,1843031241,2.5
2018-12-24 00:00:00 UTC,3941.61774,3514437243,129.2065034,13420144844,3038557582,2.5
2018-12-25 00:00:00 UTC,4021.990255,5022191528,138.9578183,14528137553,4190149359,2.5
2018-12-26 00:00:00 UTC,3759.178427,4189084247,127.6370725,13232839336,2981293112,2.5
2018-12-27 00:00:00 UTC,3781.613082,3568561116,129.511374,13473635804,2263075668,2.5
2018-12-28 00:00:00 UTC,3587.70388,3386167814,114.1013636,11924339226,1964406472,2.5
2018-12-29 00:00:00 UTC,3854.421097,3561935969,134.0199395,13935614204,2611941307,2.5
2018-12-30 00:00:00 UTC,3778.19394,3031003209,138.7542666,14676638051,2754610335,2.5
2018-12-31 00:00:00 UTC,3809.728229,3109685385,137.631693,14310166049,2326472259,2.5
2019-01-01 00:00:00 UTC,3692.531566,2991427568,131.4587247,13677300455,1822123555,2.5
2019-01-02 00:00:00 UTC,3794.264254,2689877851,138.1448022,14392313037,1831181165,2.5
2019-01-03 00:00:00 UTC,3872.172184,3263469039,152.8604527,15922214147,2970382678,2.5
2019-01-04 00:00:00 UTC,3776.525808,2261199755,146.7305994,15277722819,2147721864,2.5
2019-01-05 00:00:00 UTC,3815.26808,2950054796,153.0565669,15940848170,2802750465,2.5
2019-01-06 00:00:00 UTC,3787.307857,2763831884,153.6518715,16018302447,2751810037,2.5
2019-01-07 00:00:00 UTC,4013.520091,3435733236,154.6993084,16115376657,2604841787,2.5
2019-01-08 00:00:00 UTC,3989.668718,3360163853,149.8986976,15614190929,2288173707,2.5
2019-01-09 00:00:00 UTC,3973.591255,3482430798,148.1478655,15452130779,2024950462,2.5
2019-01-10 00:00:00 UTC,3982.225913,3230523441,148.7388799,15516781023,1895694765,2.5
2019-01-11 00:00:00 UTC,3623.847729,4144535970,126.6247525,13229569872,2728309575,2.5
2019-01-12 00:00:00 UTC,3632.849306,3263342033,124.6267971,12975985683,2081742757,2.5
2019-01-13 00:00:00 UTC,3598.436347,2456062890,123.7593626,12909473759,1504750867,2.5
2019-01-14 00:00:00 UTC,3495.832311,2675674830,114.7660458,11970884149,1642681383,2.5
2019-01-15 00:00:00 UTC,3648.048286,3101461658,127.4052733,13312835356,2141032095,2.5
2019-01-16 00:00:00 UTC,3567.801243,2953789408,119.8143732,12511274619,2179445233,2.5
2019-01-17 00:00:00 UTC,3597.647323,2753646524,122.2455385,12790017531,2113608537,2.5
2019-01-18 00:00:00 UTC,3620.981281,3049367561,121.9272667,12732832650,1953391667,2.5
2019-01-19 00:00:00 UTC,3597.793252,2649449860,119.1707392,12441677744,1689783955,2.5
2019-01-20 00:00:00 UTC,3674.587271,2766880413,122.9281758,12841756778,1843518995,2.5
2019-01-21 00:00:00 UTC,3539.167531,2940644469,117.6078729,12288060354,1968418397,2.5
2019-01-22 00:00:00 UTC,3531.004183,2561594565,115.8268643,12103985769,1719454581,2.5
2019-01-23 00:00:00 UTC,3571.266908,2718371972,117.8171888,12313725372,1765861558,2.5
2019-01-24 00:00:00 UTC,3555.700003,2663764215,116.4160197,12169120161,1599707092,2.5
2019-01-25 00:00:00 UTC,3565.642005,2514079888,116.2454357,12153158418,1605735350,2.5
2019-01-26 00:00:00 UTC,3564.822417,2582590473,115.1499061,12040473330,1612015659,2.5
2019-01-27 00:00:00 UTC,3563.614563,2548165746,115.3371669,12061900817,1433112571,2.5
2019-01-28 00:00:00 UTC,3553.121681,2882787007,112.5134892,11774157609,1753825292,2.5
2019-01-29 00:00:00 UTC,3432.215668,3445780458,105.3523919,11010938397,2332780149,2.5
2019-01-30 00:00:00 UTC,3413.375483,4865613085,104.5978463,10955187408,2555950268,2.5
2019-01-31 00:00:00 UTC,3457.882649,4973814467,108.2730947,11329885766,2493952726,2.5
2019-02-01 00:00:00 UTC,3431.943638,4330022381,106.3359958,11125649845,1980504564,2.5
2019-02-02 00:00:00 UTC,3464.490148,3765731026,107.0095583,11200980015,2189489172,2.5
2019-02-03 00:00:00 UTC,3486.581616,3310421844,108.7781769,11387807226,1859087082,2.5
2019-02-04 00:00:00 UTC,3454.025844,2375918195,107.199997,11229439070,1970373516,2.5
2019-02-05 00:00:00 UTC,3464.003509,4454914649,107.6182454,11267355155,1910734434,2.5
2019-02-06 00:00:00 UTC,3469.894677,3653777872,107.3170385,11245947689,1850805735,2.5
2019-02-07 00:00:00 UTC,3405.836861,4211212356,104.6236262,10959290842,2028390258,2.5
2019-02-08 00:00:00 UTC,3394.014653,3297274818,104.2653644,10923364918,1809028295,2.5
2019-02-09 00:00:00 UTC,3664.282103,6293135761,119.3336046,12490351594,3337030324,2.5
2019-02-10 00:00:00 UTC,3667.408264,4883557857,119.4895552,12520670866,2281124257,2.5
2019-02-11 00:00:00 UTC,3675.691629,5081021130,124.8896348,13087985837,2720772396,2.5
2019-02-12 00:00:00 UTC,3631.44454,5446022476,120.9702617,12680390197,2802017941,2.5
2019-02-13 00:00:00 UTC,3633.965047,5532706262,122.5420889,12845310574,2573128710,2.5
2019-02-14 00:00:00 UTC,3610.062273,5635612273,122.0941297,12793730452,2635011194,2.5
2019-02-15 00:00:00 UTC,3589.66183,11971659893,120.592174,12668201016,2745287446,2.5
2019-02-16 00:00:00 UTC,3601.229191,4506367417,121.5722785,12742765419,2374950566,2.5
2019-02-17 00:00:00 UTC,3622.591653,4019925055,122.9386084,12903776985,2286482857,2.5
2019-02-18 00:00:00 UTC,3665.075531,4945386865,133.8814696,14098327882,4003447879,2.5
2019-02-19 00:00:00 UTC,3886.5202,9588927259,145.3260267,15243928177,5528376735,2.5
2019-02-20 00:00:00 UTC,3915.009971,5969708630,143.6552342,15072819716,4958547531,2.5
2019-02-21 00:00:00 UTC,3976.808907,6377580055,148.8684347,15611440200,4674193074,2.5
2019-02-22 00:00:00 UTC,3934.813594,6838246918,145.2958232,15225793599,4028897437,2.5
2019-02-23 00:00:00 UTC,3973.641323,5999302846,148.0416503,15537602228,3866449782,2.5
2019-02-24 00:00:00 UTC,4115.337927,8493566415,157.6755956,16550258315,5041062545,2.5
2019-02-25 00:00:00 UTC,3742.868947,11112465191,134.3160287,14284713525,6907323014,2.5
2019-02-26 00:00:00 UTC,3824.683504,9049456994,137.8218665,14472468022,5199003327,2.5
2019-02-27 00:00:00 UTC,3809.209775,2992667601,135.9978379,14307393198,4013821729,2.5
2019-02-28 00:00:00 UTC,3813.377892,7731184276,134.8498171,14178777737,4639489691,2.5
2019-03-01 00:00:00 UTC,3815.607608,7627783001,135.4906838,14233212113,4363574713,2.5
2019-03-02 00:00:00 UTC,3815.75394,5524886886,134.9547088,14187938674,3152662372,2.5
2019-03-03 00:00:00 UTC,3819.645731,3291046239,132.4074266,13922485507,3386932026,2.5
2019-03-04 00:00:00 UTC,3806.954274,6749676087,130.5403477,13708633835,3658774172,2.5
2019-03-05 00:00:00 UTC,3712.812457,3608196681,125.6240825,13206850626,4360833027,2.5
2019-03-06 00:00:00 UTC,3852.461666,9088065055,136.5502477,14358338789,5188731981,2.5
2019-03-07 00:00:00 UTC,3860.510762,8477459044,137.3266515,14452766139,4644218449,2.5
2019-03-08 00:00:00 UTC,3871.637248,6098011810,136.7861423,14369621726,4578357694,2.5
2019-03-09 00:00:00 UTC,3861.879307,9387592412,133.5416932,14031460882,4522056070,2.5
2019-03-10 00:00:00 UTC,3941.600873,8968209822,137.1960003,14428962252,4296123041,2.5
2019-03-11 00:00:00 UTC,3923.559789,8576340544,135.6208021,14309692872,4499641387,2.5
2019-03-12 00:00:00 UTC,3860.35923,6459945402,132.387534,13919712302,3785480350,2.5
2019-03-13 00:00:00 UTC,3876.480853,8326845841,133.2874256,14031839989,4188517679,2.5
2019-03-14 00:00:00 UTC,3865.817783,7240802847,131.6683445,13852442749,3621660452,2.5
2019-03-15 00:00:00 UTC,3876.698708,8610482287,132.1462379,13903058197,3916095404,2.5
2019-03-16 00:00:00 UTC,3925.46058,8157372615,136.4478648,14361253091,4756481151,2.5
2019-03-17 00:00:00 UTC,4007.709464,8463266885,141.0880442,14864545412,4786242985,2.5
2019-03-18 00:00:00 UTC,3980.990105,6533306537,138.5506303,14586546978,3163231175,2.5
2019-03-19 00:00:00 UTC,3986.706894,7639543945,137.6579489,14504816696,4436947538,2.5
2019-03-20 00:00:00 UTC,4013.576969,7503839511,138.5225167,14588139259,4016707232,2.5
2019-03-21 00:00:00 UTC,4045.572634,9137227916,139.0759732,14646332155,4301026829,2.5
2019-03-22 00:00:00 UTC,3983.317781,9845582434,135.0560107,14226418657,5329540237,2.5
2019-03-23 00:00:00 UTC,3989.158491,9404569963,136.099536,14349872413,4676895061,2.5
2019-03-24 00:00:00 UTC,4008.945386,9206940725,137.1980687,14458951513,4329648785,2.5
2019-03-25 00:00:00 UTC,3993.3949,9883972401,136.057483,14349083380,4828779391,2.5
2019-03-26 00:00:00 UTC,3927.577297,10661215003,133.81752,14114508111,5128191498,2.5
2019-03-27 00:00:00 UTC,3938.659743,19375985748,134.0299044,14127347666,6365187625,2.5
2019-03-28 00:00:00 UTC,4036.160918,16215886403,139.6366066,14728909326,6058290711,2.5
2019-03-29 00:00:00 UTC,4028.391301,15160882531,137.8119885,14528588961,6421741404,2.5
2019-03-30 00:00:00 UTC,4103.32286,16340416942,143.1464431,15091573435,6309182469,2.5
2019-03-31 00:00:00 UTC,4103.856421,13007834060,142.2896526,15005382590,6431145135,2.5
2019-04-01 00:00:00 UTC,4103.521739,9729996888,141.586389,14930496588,5681255418,2.5
2019-04-02 00:00:00 UTC,4146.321928,12393581267,141.5145552,14928001079,5806385520,2.5
2019-04-03 00:00:00 UTC,4862.230428,24241877355,164.0505429,17376379496,11972928896,2.5
2019-04-04 00:00:00 UTC,4955.831824,27840300619,160.4328383,17073994347,14345018962,2.5
2019-04-05 00:00:00 UTC,4899.021554,23773239681,157.4122258,16631238666,18960578266,2.5
2019-04-06 00:00:00 UTC,5014.955827,20072621554,165.1385235,17415767439,8154465150,2.5
2019-04-07 00:00:00 UTC,5041.869076,19652913084,165.3251519,17431813826,8041146225,2.5
2019-04-08 00:00:00 UTC,5176.977884,22875598540,174.090523,18330615695,8774486908,2.5
2019-04-09 00:00:00 UTC,5266.894776,21960916923,180.0119236,19005528101,9174797057,2.5
2019-04-10 00:00:00 UTC,5172.175265,15780870293,175.2941224,18514941901,7853653933,2.5
2019-04-11 00:00:00 UTC,5308.905683,19407452727,177.3253178,18738487751,8535409688,2.5
2019-04-12 00:00:00 UTC,5047.793162,19758274668,165.0371068,17442825237,9492297742,2.5
2019-04-13 00:00:00 UTC,5082.465152,15595642634,164.5719484,17386399385,6864550132,2.5
2019-04-14 00:00:00 UTC,5072.987191,12260233701,163.9716003,17327865226,4895342267,2.5
2019-04-15 00:00:00 UTC,5149.314493,12373544681,167.6180012,17700075887,5453899413,2.5
2019-04-16 00:00:00 UTC,5039.881017,13837248985,160.5324908,16995977337,6208683988,2.5
2019-04-17 00:00:00 UTC,5213.598377,13646324290,166.4845379,17609171351,5341068834,2.5
2019-04-18 00:00:00 UTC,5218.95715,14530488676,166.3272646,17588516337,5326967582,2.5
2019-04-19 00:00:00 UTC,5274.767013,15343841014,173.4136278,18314771489,7052905652,2.5
2019-04-20 00:00:00 UTC,5280.354444,16257796674,173.2282622,18342659764,7221388008,2.5
2019-04-21 00:00:00 UTC,5307.689183,14990889922,173.1662877,18306343766,6156525101,2.5
2019-04-22 00:00:00 UTC,5311.16484,16383813162,169.9878893,17972610400,6664047715,2.5
2019-04-23 00:00:00 UTC,5380.93579,17199396917,171.0434708,18087557354,6402115847,2.5
2019-04-24 00:00:00 UTC,5557.925728,19400647820,170.9129642,18058590379,7113521465,2.5
2019-04-25 00:00:00 UTC,5452.101753,20538511242,165.6696601,17513743540,8048012711,2.5
2019-04-26 00:00:00 UTC,5203.088599,19329534424,153.9304406,16278218288,7178205516,2.5
2019-04-27 00:00:00 UTC,5295.84732,19632024918,157.3757012,16557928986,7692660385,2.5
2019-04-28 00:00:00 UTC,5256.977802,14876251954,158.2891943,16729345051,5979883531,2.5
2019-04-29 00:00:00 UTC,5257.803249,15573084969,156.5951891,16559733010,5768664296,2.5
2019-04-30 00:00:00 UTC,5199.755009,15442022887,154.0802824,16314567668,6411778889,2.5
2019-05-01 00:00:00 UTC,5292.803975,16794865767,160.7446918,17017994744,7295538037,2.5
2019-05-02 00:00:00 UTC,5354.5868,14566414700,159.4893144,16881275146,5827474261,2.5
2019-05-03 00:00:00 UTC,5450.70662,16512618031,160.957188,17057211135,6382424499,2.5
2019-05-04 00:00:00 UTC,5731.4931,20006287572,166.6321153,17632782365,7370814310,2.5
2019-05-05 00:00:00 UTC,5803.943309,19242843060,162.8363169,17251245249,7462922637,2.5
2019-05-06 00:00:00 UTC,5749.32378,16184057012,162.370135,17213549032,6585100748,2.5
2019-05-07 00:00:00 UTC,5715.757136,16811224132,172.8283285,18328559385,8296752442,2.5
2019-05-08 00:00:00 UTC,5841.053771,19408267639,170.0958975,18164993797,9534335325,2.5
2019-05-09 00:00:00 UTC,5957.856733,16672412472,170.1106331,18006362668,6667762035,2.5
2019-05-10 00:00:00 UTC,6168.268996,18401396126,170.5754942,18116042476,6902719143,2.5
2019-05-11 00:00:00 UTC,6370.233759,20801839693,172.6820909,18289505930,8161017267,2.5
2019-05-12 00:00:00 UTC,7258.261281,32480039430,196.6901677,21127886686,15122302158,2.5
2019-05-13 00:00:00 UTC,6953.751389,31545333637,187.2720184,19825564759,11582482850,2.5
2019-05-14 00:00:00 UTC,7805.981649,32078035931,196.076113,20785018542,11346705277,2.5
2019-05-15 00:00:00 UTC,7990.055554,35426123185,218.2846097,23191421814,13905655019,2.5
2019-05-16 00:00:00 UTC,8192.223139,30893707828,248.7450043,26321593931,13672541333,2.5
2019-05-17 00:00:00 UTC,7875.9132,35026947534,264.9001214,27977152978,18005081607,2.5
2019-05-18 00:00:00 UTC,7343.371457,33030146386,243.5704992,25882741085,16370442951,2.5
2019-05-19 00:00:00 UTC,7300.655158,22478772524,235.3272013,24992104363,9809558172,2.5
2019-05-20 00:00:00 UTC,8168.73069,30747684364,260.596984,27696392706,10660302136,2.5
2019-05-21 00:00:00 UTC,7976.851713,28621475468,251.9614995,26710731425,11264583865,2.5
2019-05-22 00:00:00 UTC,7958.365526,25314342979,256.0830402,27208222408,10173591140,2.5
2019-05-23 00:00:00 UTC,7665.796854,24589881451,244.549463,25986179169,9779773115,2.5
2019-05-24 00:00:00 UTC,7861.812792,25345060243,244.6460958,26015066752,11366080281,2.5
2019-05-25 00:00:00 UTC,7977.244882,27368459147,248.5452629,26403380130,9874907868,2.5
2019-05-26 00:00:00 UTC,8037.627432,23978335158,250.8203647,26638407047,9323604230,2.5
2019-05-27 00:00:00 UTC,8631.080578,29224396883,266.1221821,28248518480,11071430353,2.5
2019-05-28 00:00:00 UTC,8816.033915,33136840741,273.4050882,29061104048,12655030646,2.5
2019-05-29 00:00:00 UTC,8726.97811,27335990651,271.2278672,28849462682,9175086733,2.5
2019-05-30 00:00:00 UTC,8650.677406,28214892247,268.7857565,28545915355,10947486779,2.5
2019-05-31 00:00:00 UTC,8310.891063,33295240431,255.3773631,27163085813,13789629798,2.5
2019-06-01 00:00:00 UTC,8575.646353,30329343189,268.1260392,28499454382,13065602416,2.5
2019-06-02 00:00:00 UTC,8554.261728,26683797990,264.7273243,28173804953,9939944522,2.5
2019-06-03 00:00:00 UTC,8743.705469,25133975363,269.9388295,28695353819,9394858671,2.5
2019-06-04 00:00:00 UTC,8173.632762,24486741553,251.7525753,26744262117,9490495448,2.5
